Time(s),KS_voltage(V),Pressure_voltage(V)
74.19299813,1.55178087616,0.79392225
74.19399813,1.4784233532,0.79392225
74.19499813,1.4956938982,0.79392225
74.19599813,1.42664247131,0.79392225
74.19699813,1.56040846252,0.77669781
74.19799813,1.47411725044,0.79392225
74.19899813,1.4956938982,0.79392225
74.19999813,1.4827448349,0.79392225
74.20099813,1.4827448349,0.79392225
74.20199813,1.5,0.79392225
74.20299813,1.40937193298,0.79392225
74.20399813,1.4956938982,0.79392225
74.20499813,1.5172551651,0.79392225
74.20599813,1.57335752869,0.79392225
74.20699813,1.4784233532,0.79392225
74.20799813,1.56905142212,0.79392225
74.20899813,1.56472994232,0.79392225
74.20999813,1.56472994232,0.79392225
74.21099813,1.53452571106,0.79392225
74.21199813,1.5172551651,0.79392225
74.21299813,1.60788323975,0.79392225
74.21399813,1.52588274956,0.79392225
74.21499813,1.53883181381,0.79392225
74.21599813,1.49137241745,0.79392225
74.21699813,1.58630658722,0.79392225
74.21799813,1.5129336853,0.79392225
74.21899813,1.53883181381,0.75941193
74.21999813,1.4870663147,0.79392225
74.22099813,1.49137241745,0.79392225
74.22199812,1.50862758255,0.79392225
74.22299812,1.40937193298,0.79392225
74.22399812,1.4784233532,0.79392225
74.22499812,1.5043061018,0.79392225
74.22599812,1.55178087616,0.79392225
74.22699812,1.45684670639,0.79392225
74.22799812,1.54315329361,0.79392225
74.22899812,1.53883181381,0.79392225
74.22999812,1.5215766468,0.79392225
74.23099812,1.5129336853,0.79392225
74.23199812,1.4827448349,0.79392225
74.23299812,1.58200048828,0.79392225
74.23399812,1.5129336853,0.79392225
74.23499812,1.5,0.79392225
74.23599812,1.4956938982,0.79392225
74.23699812,1.62083229828,0.79392225
74.23799812,1.54315329361,0.79392225
74.23899812,1.54315329361,0.79392225
74.23999812,1.53883181381,0.79392225
74.24099812,1.5129336853,0.79392225
74.24199812,1.52588274956,0.79392225
74.24299812,1.41799951172,0.79392225
74.24399812,1.5,0.79392225
74.24499812,1.50862758255,0.79392225
74.24599812,1.5215766468,0.79392225
74.24699812,1.43527005768,0.79392225
74.24799812,1.5043061018,0.79392225
74.24899812,1.5,0.79392225
74.24999812,1.46547428894,0.79392225
74.25099812,1.46547428894,0.79392225
74.25199812,1.43959153748,0.79392225
74.25299812,1.52588274956,0.79392225
74.25399812,1.43959153748,0.79392225
74.25499812,1.43094857788,0.79392225
74.25599812,1.43527005768,0.79392225
74.25699812,1.53883181381,0.79392225
74.25799812,1.4956938982,0.79392225
74.25899812,1.46116818619,0.79392225
74.25999812,1.4956938982,0.79392225
74.26099812,1.4827448349,0.79392225
74.26199812,1.46979576874,0.79392225
74.26299812,1.38779528046,0.79392225
74.26399812,1.46116818619,0.79392225
74.26499812,1.4956938982,0.79392225
74.26599812,1.5,0.79392225
74.26699812,1.41799951172,0.79392225
74.26799812,1.4870663147,0.79392225
74.26899812,1.5043061018,0.77669781
74.26999812,1.4956938982,0.79392225
74.27099812,1.4870663147,0.79392225
74.27199812,1.47411725044,0.79392225
74.27299812,1.5215766468,0.79392225
74.27399812,1.44821912384,0.79392225
74.27499812,1.44389764023,0.79392225
74.27599812,1.46547428894,0.79392225
74.27699812,1.55610235977,0.79392225
74.27799812,1.5215766468,0.79392225
74.27899812,1.46116818619,0.79392225
74.27999812,1.4870663147,0.79392225
74.28099812,1.46116818619,0.79392225
74.28199812,1.45684670639,0.79392225
74.28299812,1.36621862793,0.79392225
74.28399812,1.46547428894,0.79392225
74.28499812,1.4870663147,0.79392225
74.28599812,1.5043061018,0.79392225
74.28699812,1.43527005768,0.79392225
74.28799812,1.49137241745,0.79392225
74.28899812,1.50862758255,0.79392225
74.28999812,1.5,0.79392225
74.29099812,1.4956938982,0.79392225
74.29199812,1.5043061018,0.79392225
74.29299812,1.57767900085,0.79392225
74.29399812,1.50862758255,0.79392225
74.29499812,1.49137241745,0.79392225
74.29599812,1.52588274956,0.79392225
74.29699812,1.63810284424,0.79392225
74.29799812,1.56472994232,0.79392225
74.29899812,1.50862758255,0.79392225
74.29999812,1.55610235977,0.79392225
74.30099812,1.5172551651,0.79392225
74.30199812,1.5129336853,0.79392225
74.30299812,1.42664247131,0.79392225
74.30399812,1.49137241745,0.79392225
74.30499812,1.50862758255,0.79392225
74.30599812,1.5,0.79392225
74.30699812,1.43094857788,0.79392225
74.30799812,1.4784233532,0.79392225
74.30899812,1.50862758255,0.79392225
74.30999812,1.4827448349,0.79392225
74.31099812,1.46979576874,0.79392225
74.31199812,1.44821912384,0.79392225
74.31299812,1.53883181381,0.79392225
74.31399812,1.45254059982,0.79392225
74.31499812,1.44821912384,0.79392225
74.31599812,1.47411725044,0.79392225
74.31699812,1.54745940018,0.79392225
74.31799812,1.52588274956,0.79392225
74.31899812,1.47411725044,0.79392225
74.31999812,1.5,0.79392225
74.32099812,1.47411725044,0.79392225
74.32199812,1.45684670639,0.79392225
74.32299812,1.37484621429,0.79392225
74.32399812,1.47411725044,0.79392225
74.32499812,1.50862758255,0.79392225
74.32599812,1.4827448349,0.79392225
74.32699812,1.44821912384,0.79392225
74.32799812,1.5043061018,0.79392225
74.32899812,1.5215766468,0.79392225
74.32999812,1.4870663147,0.79392225
74.33099812,1.4870663147,0.79392225
74.33199812,1.4956938982,0.79392225
74.33299812,1.58200048828,0.79392225
74.33399812,1.4956938982,0.79392225
74.33499812,1.50862758255,0.79392225
74.33599812,1.54315329361,0.79392225
74.33699812,1.62083229828,0.79392225
74.33799812,1.58200048828,0.79392225
74.33899812,1.52588274956,0.79392225
74.33999812,1.54745940018,0.77669781
74.34099812,1.53883181381,0.79392225
74.34199812,1.50862758255,0.79392225
74.34299812,1.41799951172,0.79392225
74.34399812,1.4956938982,0.79392225
74.34499812,1.5,0.79392225
74.34599812,1.49137241745,0.79392225
74.34699812,1.41799951172,0.75941193
74.34799812,1.4784233532,0.79392225
74.34899812,1.50862758255,0.79392225
74.34999812,1.4784233532,0.79392225
74.35099812,1.45254059982,0.79392225
74.35199812,1.45684670639,0.79392225
74.35299812,1.54315329361,0.79392225
74.35399812,1.43959153748,0.79392225
74.35499812,1.44821912384,0.79392225
74.35599812,1.4827448349,0.79392225
74.35699812,1.56472994232,0.79392225
74.35799812,1.5215766468,0.79392225
74.35899812,1.46547428894,0.79392225
74.35999812,1.5215766468,0.79392225
74.36099812,1.4827448349,0.79392225
74.36199812,1.46979576874,0.79392225
74.36299812,1.39211676025,0.79392225
74.36399812,1.4870663147,0.79392225
74.36499812,1.47411725044,0.79392225
74.36599812,1.4784233532,0.79392225
74.36699812,1.40506582642,0.79392225
74.36799812,1.4956938982,0.79392225
74.36899812,1.52588274956,0.79392225
74.36999812,1.46979576874,0.77669781
74.37099812,1.4784233532,0.79392225
74.37199812,1.4870663147,0.79392225
74.37299812,1.56040846252,0.79392225
74.37399812,1.4784233532,0.79392225
74.37499812,1.5129336853,0.79392225
74.37599812,1.5172551651,0.79392225
74.37699812,1.59493417358,0.79392225
74.37799812,1.55178087616,0.79392225
74.37899812,1.49137241745,0.79392225
74.37999812,1.58200048828,0.79392225
74.38099812,1.5215766468,0.79392225
74.38199812,1.5172551651,0.79392225
74.38299812,1.45684670639,0.79392225
74.38399812,1.5129336853,0.79392225
74.38499812,1.49137241745,0.79392225
74.38599812,1.5,0.79392225
74.38699812,1.43527005768,0.79392225
74.38799812,1.49137241745,0.79392225
74.38899812,1.50862758255,0.79392225
74.38999812,1.45254059982,0.79392225
74.39099812,1.43959153748,0.79392225
74.39199812,1.44389764023,0.79392225
74.39299812,1.5129336853,0.79392225
74.39399812,1.43094857788,0.79392225
74.39499812,1.45684670639,0.79392225
74.39599812,1.46116818619,0.79392225
74.39699812,1.53883181381,0.79392225
74.39799812,1.4870663147,0.79392225
74.39899812,1.49137241745,0.79392225
74.39999812,1.56040846252,0.79392225
74.40099812,1.4956938982,0.79392225
74.40199812,1.49137241745,0.79392225
74.40299812,1.44389764023,0.79392225
74.40399812,1.5172551651,0.79392225
74.40499812,1.5,0.79392225
74.40599812,1.5172551651,0.79392225
74.40699812,1.45254059982,0.79392225
74.40799812,1.55178087616,0.79392225
74.40899812,1.56040846252,0.79392225
74.40999812,1.5043061018,0.79392225
74.41099812,1.5129336853,0.79392225
74.41199812,1.5172551651,0.79392225
74.41299812,1.58200048828,0.79392225
74.41399812,1.5043061018,0.79392225
74.41499812,1.53452571106,0.79392225
74.41599812,1.53452571106,0.79392225
74.41699812,1.61220471954,0.79392225
74.41799812,1.54315329361,0.79392225
74.41899812,1.53452571106,0.79392225
74.41999812,1.60357713318,0.79392225
74.42099812,1.5129336853,0.79392225
74.42199812,1.5129336853,0.79392225
74.42299812,1.45684670639,0.79392225
74.42399812,1.53883181381,0.79392225
74.42499812,1.5172551651,0.79392225
74.42599812,1.5,0.77669781
74.42699812,1.43959153748,0.79392225
74.42799812,1.5215766468,0.79392225
74.42899812,1.53020423126,0.79392225
74.42999812,1.46116818619,0.79392225
74.43099812,1.44389764023,0.79392225
74.43199812,1.47411725044,0.79392225
74.43299812,1.5129336853,0.79392225
74.43399812,1.43959153748,0.79392225
74.43499812,1.4784233532,0.79392225
74.43599812,1.4827448349,0.79392225
74.43699812,1.52588274956,0.79392225
74.43799812,1.4784233532,0.79392225
74.43899812,1.5043061018,0.79392225
74.43999812,1.55178087616,0.79392225
74.44099812,1.4827448349,0.79392225
74.44199812,1.46116818619,0.79392225
74.44299812,1.43094857788,0.79392225
74.44399812,1.49137241745,0.79392225
74.44499812,1.4784233532,0.79392225
74.44599812,1.46116818619,0.79392225
74.44699812,1.42232099915,0.79392225
74.44799812,1.4827448349,0.79392225
74.44899812,1.4956938982,0.79392225
74.44999812,1.43959153748,0.79392225
74.45099812,1.41799951172,0.79392225
74.45199812,1.45684670639,0.79392225
74.45299812,1.5043061018,0.79392225
74.45399812,1.43527005768,0.79392225
74.45499812,1.4827448349,0.79392225
74.45599812,1.4956938982,0.79392225
74.45699812,1.54315329361,0.79392225
74.45799812,1.4870663147,0.79392225
74.45899812,1.5172551651,0.79392225
74.45999812,1.56472994232,0.79392225
74.46099812,1.4956938982,0.79392225
74.46199812,1.4784233532,0.79392225
74.46299812,1.43527005768,0.79392225
74.46399812,1.5043061018,0.79392225
74.46499812,1.5,0.79392225
74.46599812,1.49137241745,0.79392225
74.46699812,1.43959153748,0.79392225
74.46799812,1.5,0.79392225
74.46899812,1.50862758255,0.79392225
74.46999812,1.44389764023,0.77669781
74.47099812,1.43959153748,0.79392225
74.47199812,1.46979576874,0.79392225
74.47299812,1.5043061018,0.79392225
74.47399812,1.43527005768,0.77669781
74.47499812,1.46547428894,0.79392225
74.47599812,1.4784233532,0.79392225
74.47699812,1.5215766468,0.79392225
74.47799812,1.4784233532,0.79392225
74.47899812,1.4784233532,0.79392225
74.47999812,1.55178087616,0.77669781
74.48099812,1.4784233532,0.79392225
74.48199812,1.46116818619,0.79392225
74.48299812,1.39211676025,0.79392225
74.48399812,1.4784233532,0.79392225
74.48499812,1.46547428894,0.79392225
74.48599812,1.46116818619,0.79392225
74.48699812,1.41369341278,0.77669781
74.48799812,1.4827448349,0.79392225
74.48899812,1.5043061018,0.79392225
74.48999812,1.44821912384,0.79392225
74.49099812,1.46979576874,0.79392225
74.49199812,1.4956938982,0.77669781
74.49299812,1.55610235977,0.79392225
74.49399812,1.46979576874,0.79392225
74.49499812,1.53020423126,0.79392225
74.49599812,1.55178087616,0.79392225
74.49699812,1.58200048828,0.79392225
74.49799812,1.54745940018,0.79392225
74.49899812,1.56905142212,0.79392225
74.49999812,1.6510519104,0.79392225
74.50099812,1.56472994232,0.79392225
74.50199812,1.56905142212,0.79392225
74.50299812,1.49137241745,0.79392225
74.50399812,1.57335752869,0.79392225
74.50499812,1.55178087616,0.77669781
74.50599812,1.54315329361,0.79392225
74.50699812,1.49137241745,0.79392225
74.50799812,1.54315329361,0.79392225
74.50899812,1.53883181381,0.79392225
74.50999812,1.46116818619,0.79392225
74.51099812,1.47411725044,0.79392225
74.51199812,1.46979576874,0.79392225
74.51299812,1.53883181381,0.79392225
74.51399812,1.44389764023,0.79392225
74.51499812,1.4956938982,0.79392225
74.51599812,1.5043061018,0.79392225
74.51699812,1.54745940018,0.79392225
74.51799812,1.4870663147,0.79392225
74.51899812,1.50862758255,0.79392225
74.51999812,1.58200048828,0.79392225
74.52099812,1.53452571106,0.79392225
74.52199812,1.4784233532,0.79392225
74.52299812,1.43959153748,0.79392225
74.52399812,1.5129336853,0.79392225
74.52499812,1.5,0.79392225
74.52599812,1.4870663147,0.79392225
74.52699812,1.43959153748,0.79392225
74.52799812,1.5215766468,0.79392225
74.52899812,1.5129336853,0.79392225
74.52999812,1.46116818619,0.79392225
74.53099812,1.4784233532,0.79392225
74.53199812,1.49137241745,0.79392225
74.53299812,1.52588274956,0.77669781
74.53399812,1.43527005768,0.79392225
74.53499812,1.4870663147,0.79392225
74.53599812,1.4956938982,0.79392225
74.53699812,1.56040846252,0.79392225
74.53799812,1.4827448349,0.77669781
74.53899812,1.47411725044,0.79392225
74.53999812,1.54315329361,0.79392225
74.54099812,1.5172551651,0.79392225
74.54199812,1.47411725044,0.79392225
74.54299812,1.43094857788,0.79392225
74.54399812,1.5215766468,0.79392225
74.54499812,1.4870663147,0.79392225
74.54599812,1.49137241745,0.79392225
74.54699812,1.45684670639,0.79392225
74.54799812,1.49137241745,0.79392225
74.54899812,1.5,0.79392225
74.54999812,1.41799951172,0.77669781
74.55099812,1.44821912384,0.79392225
74.55199812,1.46547428894,0.79392225
74.55299812,1.50862758255,0.79392225
74.55399812,1.44821912384,0.79392225
74.55499812,1.47411725044,0.79392225
74.55599812,1.5129336853,0.79392225
74.55699812,1.53020423126,0.79392225
74.55799812,1.53883181381,0.79392225
74.55899812,1.4956938982,0.79392225
74.55999812,1.57767900085,0.79392225
74.56099812,1.5172551651,0.79392225
74.56199812,1.5,0.79392225
74.56299812,1.46979576874,0.79392225
74.56399812,1.53452571106,0.79392225
74.56499812,1.50862758255,0.79392225
74.56599812,1.49137241745,0.77669781
74.56699812,1.46547428894,0.77669781
74.56799812,1.5043061018,0.79392225
74.56899812,1.5172551651,0.79392225
74.56999812,1.41799951172,0.79392225
74.57099812,1.43527005768,0.79392225
74.57199812,1.44821912384,0.79392225
74.57299812,1.4784233532,0.79392225
74.57399812,1.42232099915,0.77669781
74.57499812,1.45684670639,0.79392225
74.57599812,1.46547428894,0.79392225
74.57699812,1.50862758255,0.79392225
74.57799812,1.5043061018,0.79392225
74.57899812,1.47411725044,0.79392225
74.57999812,1.57335752869,0.79392225
74.58099812,1.53020423126,0.79392225
74.58199812,1.5,0.79392225
74.58299812,1.4827448349,0.79392225
74.58399812,1.57335752869,0.79392225
74.58499812,1.56040846252,0.79392225
74.58599812,1.52588274956,0.79392225
74.58699812,1.5172551651,0.79392225
74.58799812,1.56472994232,0.79392225
74.58899812,1.57767900085,0.79392225
74.58999812,1.4956938982,0.79392225
74.59099812,1.53883181381,0.79392225
74.59199812,1.53020423126,0.79392225
74.59299812,1.57767900085,0.79392225
74.59399812,1.53020423126,0.79392225
74.59499812,1.56040846252,0.79392225
74.59599812,1.56905142212,0.79392225
74.59699812,1.61220471954,0.79392225
74.59799812,1.58630658722,0.79392225
74.59899812,1.58630658722,0.79392225
74.59999812,1.70283279419,0.79392225
74.60099812,1.62083229828,0.79392225
74.60199812,1.59062806702,0.79392225
74.60299812,1.54745940018,0.79392225
74.60399812,1.61220471954,0.79392225
74.60499812,1.59925565338,0.79392225
74.60599812,1.56040846252,0.79392225
74.60699812,1.55610235977,0.79392225
74.60799812,1.61652619934,0.79392225
74.60899812,1.59493417358,0.79392225
74.60999812,1.53020423126,0.79392225
74.61099812,1.57767900085,0.79392225
74.61199812,1.56905142212,0.79392225
74.61299812,1.60357713318,0.79392225
74.61399812,1.53883181381,0.79392225
74.61499812,1.58630658722,0.79392225
74.61599812,1.59493417358,0.79392225
74.61699812,1.61652619934,0.79392225
74.61799811,1.56472994232,0.79392225
74.61899811,1.58630658722,0.79392225
74.61999811,1.66830706787,0.79392225
74.62099811,1.58630658722,0.79392225
74.62199811,1.56905142212,0.79392225
74.62299811,1.5215766468,0.79392225
74.62399811,1.57767900085,0.79392225
74.62499811,1.54315329361,0.79392225
74.62599811,1.52588274956,0.79392225
74.62699811,1.5172551651,0.79392225
74.62799811,1.54315329361,0.79392225
74.62899811,1.53883181381,0.79392225
74.62999811,1.44821912384,0.79392225
74.63099811,1.50862758255,0.79392225
74.63199811,1.5043061018,0.79392225
74.63299811,1.53452571106,0.79392225
74.63399811,1.46979576874,0.79392225
74.63499811,1.5172551651,0.79392225
74.63599811,1.54315329361,0.79392225
74.63699811,1.54745940018,0.79392225
74.63799811,1.5043061018,0.79392225
74.63899811,1.52588274956,0.79392225
74.63999811,1.59493417358,0.79392225
74.64099811,1.52588274956,0.79392225
74.64199811,1.49137241745,0.79392225
74.64299811,1.46979576874,0.77669781
74.64399811,1.52588274956,0.79392225
74.64499811,1.5129336853,0.79392225
74.64599811,1.4870663147,0.79392225
74.64699811,1.46979576874,0.79392225
74.64799811,1.4870663147,0.79392225
74.64899811,1.49137241745,0.79392225
74.64999811,1.37484621429,0.79392225
74.65099811,1.41799951172,0.79392225
74.65199811,1.40506582642,0.79392225
74.65299811,1.42232099915,0.79392225
74.65399811,1.36621862793,0.79392225
74.65499811,1.40506582642,0.79392225
74.65599811,1.41799951172,0.79392225
74.65699811,1.44389764023,0.79392225
74.65799811,1.42664247131,0.79392225
74.65899811,1.43094857788,0.77669781
74.65999811,1.52588274956,0.79392225
74.66099811,1.44821912384,0.79392225
74.66199811,1.43527005768,0.79392225
74.66299811,1.41369341278,0.79392225
74.66399811,1.4956938982,0.79392225
74.66499811,1.46547428894,0.77669781
74.66599811,1.44389764023,0.79392225
74.66699811,1.46979576874,0.79392225
74.66799811,1.4870663147,0.79392225
74.66899811,1.49137241745,0.79392225
74.66999811,1.40074434662,0.79392225
74.67099811,1.4827448349,0.79392225
74.67199811,1.44821912384,0.79392225
74.67299811,1.4956938982,0.79392225
74.67399811,1.44389764023,0.79392225
74.67499811,1.46979576874,0.79392225
74.67599811,1.47411725044,0.79392225
74.67699811,1.4956938982,0.79392225
74.67799811,1.5215766468,0.79392225
74.67899811,1.45684670639,0.79392225
74.67999811,1.57335752869,0.79392225
74.68099811,1.46547428894,0.79392225
74.68199811,1.44821912384,0.79392225
74.68299811,1.41369341278,0.79392225
74.68399811,1.4784233532,0.79392225
74.68499811,1.47411725044,0.79392225
74.68599811,1.45254059982,0.79392225
74.68699811,1.45254059982,0.79392225
74.68799811,1.47411725044,0.79392225
74.68899811,1.4784233532,0.79392225
74.68999811,1.38347380066,0.79392225
74.69099811,1.46547428894,0.79392225
74.69199811,1.41369341278,0.79392225
74.69299811,1.46116818619,0.79392225
74.69399811,1.43094857788,0.79392225
74.69499811,1.45254059982,0.79392225
74.69599811,1.46979576874,0.79392225
74.69699811,1.4784233532,0.79392225
74.69799811,1.5172551651,0.79392225
74.69899811,1.4827448349,0.79392225
74.69999811,1.56905142212,0.79392225
74.70099811,1.52588274956,0.79392225
74.70199811,1.4870663147,0.79392225
74.70299811,1.45254059982,0.79392225
74.70399811,1.50862758255,0.79392225
74.70499811,1.49137241745,0.79392225
74.70599811,1.4870663147,0.79392225
74.70699811,1.4956938982,0.79392225
74.70799811,1.4870663147,0.79392225
74.70899811,1.4956938982,0.79392225
74.70999811,1.43527005768,0.79392225
74.71099811,1.4827448349,0.79392225
74.71199811,1.46547428894,0.79392225
74.71299811,1.5043061018,0.79392225
74.71399811,1.45254059982,0.79392225
74.71499811,1.4827448349,0.79392225
74.71599811,1.5129336853,0.79392225
74.71699811,1.4956938982,0.79392225
74.71799811,1.53020423126,0.77669781
74.71899811,1.55178087616,0.79392225
74.71999811,1.61220471954,0.79392225
74.72099811,1.54745940018,0.79392225
74.72199811,1.52588274956,0.79392225
74.72299811,1.4956938982,0.79392225
74.72399811,1.55178087616,0.79392225
74.72499811,1.5129336853,0.79392225
74.72599811,1.4870663147,0.79392225
74.72699811,1.5043061018,0.79392225
74.72799811,1.5129336853,0.79392225
74.72899811,1.4956938982,0.79392225
74.72999811,1.41799951172,0.79392225
74.73099811,1.4870663147,0.79392225
74.73199811,1.46116818619,0.79392225
74.73299811,1.4956938982,0.79392225
74.73399811,1.43959153748,0.79392225
74.73499811,1.46979576874,0.79392225
74.73599811,1.49137241745,0.77669781
74.73699811,1.4784233532,0.79392225
74.73799811,1.5,0.79392225
74.73899811,1.5129336853,0.79392225
74.73999811,1.58200048828,0.79392225
74.74099811,1.5129336853,0.79392225
74.74199811,1.50862758255,0.79392225
74.74299811,1.47411725044,0.79392225
74.74399811,1.52588274956,0.79392225
74.74499811,1.5,0.79392225
74.74599811,1.4827448349,0.79392225
74.74699811,1.5043061018,0.79392225
74.74799811,1.50862758255,0.79392225
74.74899811,1.5043061018,0.77669781
74.74999811,1.40937193298,0.77669781
74.75099811,1.46979576874,0.79392225
74.75199811,1.43094857788,0.79392225
74.75299811,1.47411725044,0.79392225
74.75399811,1.41369341278,0.79392225
74.75499811,1.44389764023,0.79392225
74.75599811,1.47411725044,0.79392225
74.75699811,1.43527005768,0.79392225
74.75799811,1.46547428894,0.77669781
74.75899811,1.45254059982,0.79392225
74.75999811,1.56040846252,0.79392225
74.76099811,1.47411725044,0.79392225
74.76199811,1.47411725044,0.79392225
74.76299811,1.45254059982,0.79392225
74.76399811,1.5,0.79392225
74.76499811,1.46547428894,0.79392225
74.76599811,1.44821912384,0.77669781
74.76699811,1.47411725044,0.79392225
74.76799811,1.49137241745,0.79392225
74.76899811,1.4827448349,0.79392225
74.76999811,1.38779528046,0.79392225
74.77099811,1.46979576874,0.79392225
74.77199811,1.40937193298,0.79392225
74.77299811,1.44821912384,0.79392225
74.77399811,1.38779528046,0.79392225
74.77499811,1.41369341278,0.79392225
74.77599811,1.44821912384,0.79392225
74.77699811,1.42664247131,0.79392225
74.77799811,1.4784233532,0.79392225
74.77899811,1.46116818619,0.79392225
74.77999811,1.52588274956,0.79392225
74.78099811,1.44389764023,0.79392225
74.78199811,1.4870663147,0.79392225
74.78299811,1.43527005768,0.79392225
74.78399811,1.5215766468,0.79392225
74.78499811,1.4784233532,0.79392225
74.78599811,1.47411725044,0.79392225
74.78699811,1.5172551651,0.79392225
74.78799811,1.5172551651,0.79392225
74.78899811,1.5172551651,0.79392225
74.78999811,1.43094857788,0.79392225
74.79099811,1.5043061018,0.79392225
74.79199811,1.44389764023,0.79392225
74.79299811,1.4827448349,0.79392225
74.79399811,1.41799951172,0.79392225
74.79499811,1.46116818619,0.79392225
74.79599811,1.46116818619,0.79392225
74.79699811,1.41799951172,0.79392225
74.79799811,1.43094857788,0.79392225
74.79899811,1.44389764023,0.79392225
74.79999811,1.52588274956,0.79392225
74.80099811,1.46547428894,0.79392225
74.80199811,1.45684670639,0.79392225
74.80299811,1.40937193298,0.79392225
74.80399811,1.46979576874,0.79392225
74.80499811,1.44821912384,0.79392225
74.80599811,1.42232099915,0.79392225
74.80699811,1.45254059982,0.79392225
74.80799811,1.45254059982,0.79392225
74.80899811,1.46116818619,0.77669781
74.80999811,1.40937193298,0.79392225
74.81099811,1.46116818619,0.79392225
74.81199811,1.42664247131,0.79392225
74.81299811,1.43959153748,0.79392225
74.81399811,1.40506582642,0.79392225
74.81499811,1.44389764023,0.79392225
74.81599811,1.46116818619,0.79392225
74.81699811,1.43527005768,0.79392225
74.81799811,1.50862758255,0.79392225
74.81899811,1.4870663147,0.79392225
74.81999811,1.56040846252,0.79392225
74.82099811,1.4827448349,0.79392225
74.82199811,1.49137241745,0.77669781
74.82299811,1.47411725044,0.79392225
74.82399811,1.5172551651,0.79392225
74.82499811,1.5043061018,0.79392225
74.82599811,1.4870663147,0.79392225
74.82699811,1.5215766468,0.79392225
74.82799811,1.5215766468,0.79392225
74.82899811,1.53883181381,0.79392225
74.82999811,1.42664247131,0.79392225
74.83099811,1.52588274956,0.79392225
74.83199811,1.46116818619,0.79392225
74.83299811,1.4956938982,0.79392225
74.83399811,1.44389764023,0.79392225
74.83499811,1.4784233532,0.79392225
74.83599811,1.50862758255,0.79392225
74.83699811,1.45684670639,0.79392225
74.83799811,1.5129336853,0.79392225
74.83899811,1.5215766468,0.79392225
74.83999811,1.59062806702,0.79392225
74.84099811,1.5172551651,0.79392225
74.84199811,1.58630658722,0.79392225
74.84299811,1.53020423126,0.79392225
74.84399811,1.58630658722,0.79392225
74.84499811,1.57767900085,0.79392225
74.84599811,1.53452571106,0.77669781
74.84699811,1.59062806702,0.79392225
74.84799811,1.56040846252,0.79392225
74.84899811,1.55178087616,0.79392225
74.84999811,1.47411725044,0.79392225
74.85099811,1.56472994232,0.79392225
74.85199811,1.4956938982,0.79392225
74.85299811,1.5,0.79392225
74.85399811,1.45684670639,0.79392225
74.85499811,1.4784233532,0.77669781
74.85599811,1.4870663147,0.79392225
74.85699811,1.41369341278,0.79392225
74.85799811,1.46979576874,0.79392225
74.85899811,1.44821912384,0.79392225
74.85999811,1.54315329361,0.79392225
74.86099811,1.46116818619,0.79392225
74.86199811,1.4827448349,0.79392225
74.86299811,1.44389764023,0.79392225
74.86399811,1.4956938982,0.79392225
74.86499811,1.5,0.79392225
74.86599811,1.45684670639,0.79392225
74.86699811,1.52588274956,0.79392225
74.86799811,1.53452571106,0.79392225
74.86899811,1.5129336853,0.79392225
74.86999811,1.43959153748,0.79392225
74.87099811,1.54315329361,0.79392225
74.87199811,1.47411725044,0.79392225
74.87299811,1.50862758255,0.79392225
74.87399811,1.47411725044,0.79392225
74.87499811,1.5172551651,0.79392225
74.87599811,1.53883181381,0.79392225
74.87699811,1.4956938982,0.79392225
74.87799811,1.5,0.79392225
74.87899811,1.5215766468,0.79392225
74.87999811,1.59062806702,0.79392225
74.88099811,1.4784233532,0.79392225
74.88199811,1.5172551651,0.79392225
74.88299811,1.4827448349,0.79392225
74.88399811,1.5172551651,0.79392225
74.88499811,1.4956938982,0.79392225
74.88599811,1.45684670639,0.79392225
74.88699811,1.5129336853,0.79392225
74.88799811,1.50862758255,0.79392225
74.88899811,1.5,0.79392225
74.88999811,1.43959153748,0.79392225
74.89099811,1.5129336853,0.79392225
74.89199811,1.42232099915,0.79392225
74.89299811,1.45254059982,0.79392225
74.89399811,1.41799951172,0.79392225
74.89499811,1.46547428894,0.79392225
74.89599811,1.4870663147,0.79392225
74.89699811,1.44821912384,0.79392225
74.89799811,1.5,0.79392225
74.89899811,1.50862758255,0.79392225
74.89999811,1.56905142212,0.79392225
74.90099811,1.4827448349,0.79392225
74.90199811,1.5129336853,0.79392225
74.90299811,1.4827448349,0.79392225
74.90399811,1.54315329361,0.79392225
74.90499811,1.5172551651,0.79392225
74.90599811,1.4870663147,0.79392225
74.90699811,1.54745940018,0.77669781
74.90799811,1.54315329361,0.79392225
74.90899811,1.5215766468,0.79392225
74.90999811,1.46116818619,0.79392225
74.91099811,1.54315329361,0.79392225
74.91199811,1.46116818619,0.79392225
74.91299811,1.47411725044,0.79392225
74.91399811,1.43094857788,0.79392225
74.91499811,1.46547428894,0.79392225
74.91599811,1.4870663147,0.77669781
74.91699811,1.41799951172,0.79392225
74.91799811,1.5129336853,0.79392225
74.91899811,1.4784233532,0.79392225
74.91999811,1.56040846252,0.79392225
74.92099811,1.43527005768,0.79392225
74.92199811,1.5,0.79392225
74.92299811,1.49137241745,0.77669781
74.92399811,1.5172551651,0.79392225
74.92499811,1.5043061018,0.77669781
74.92599811,1.47411725044,0.79392225
74.92699811,1.53020423126,0.79392225
74.92799811,1.50862758255,0.79392225
74.92899811,1.53883181381,0.79392225
74.92999811,1.47411725044,0.77669781
74.93099811,1.56905142212,0.79392225
